Date,Recip_State,Recip_County,Administered_Dose1_Recip,Series_Complete_Yes
2021-04-25T00:00:00.000,OH,Coshocton County,7083,6512
2021-04-25T00:00:00.000,OH,Adams County,4400,3656
2021-04-25T00:00:00.000,OH,Perry County,,6804
2021-04-25T00:00:00.000,OH,Butler County,103812,81915
2021-04-25T00:00:00.000,OH,Clinton County,8752,7920
2021-04-25T00:00:00.000,OH,Knox County,14469,12585
2021-04-25T00:00:00.000,OH,Unknown County,105995,40770
2021-04-25T00:00:00.000,OH,Putnam County,8703,8313
2021-04-25T00:00:00.000,OH,Highland County,8402,7331
2021-04-25T00:00:00.000,OH,Morrow County,7864,6834
2021-04-25T00:00:00.000,OH,Hocking County,7050,5997
2021-04-25T00:00:00.000,OH,Mahoning County,65112,53741
2021-04-25T00:00:00.000,OH,Jefferson County,17754,15691
2021-04-25T00:00:00.000,OH,Lorain County,98432,74732
2021-04-25T00:00:00.000,OH,Erie County,20314,16082
2021-04-25T00:00:00.000,OH,Noble County,3438,3135
2021-04-25T00:00:00.000,OH,Guernsey County,9649,8491
2021-04-25T00:00:00.000,OH,Sandusky County,16580,14547
2021-04-25T00:00:00.000,OH,Gallia County,4709,4618
2021-04-25T00:00:00.000,OH,Preble County,9164,7893
2021-04-25T00:00:00.000,OH,Scioto County,19032,17794
2021-04-25T00:00:00.000,OH,Hancock County,20696,18511
2021-04-25T00:00:00.000,OH,Auglaize County,11162,9911
2021-04-25T00:00:00.000,OH,Crawford County,10756,9852
2021-04-25T00:00:00.000,OH,Tuscarawas County,19036,16482
2021-04-25T00:00:00.000,OH,Wyandot County,,4819
2021-04-25T00:00:00.000,OH,Franklin County,423836,316765
2021-04-25T00:00:00.000,OH,Vinton County,2488,2215
2021-04-25T00:00:00.000,OH,Fayette County,6334,5577
2021-04-25T00:00:00.000,OH,Harrison County,3857,3324
2021-04-25T00:00:00.000,OH,Champaign County,9742,8376
2021-04-25T00:00:00.000,OH,Cuyahoga County,425397,343896
2021-04-25T00:00:00.000,OH,Carroll County,6164,5391
2021-04-25T00:00:00.000,OH,Van Wert County,2954,2105
2021-04-25T00:00:00.000,OH,Medina County,65333,50274
2021-04-25T00:00:00.000,OH,Richland County,29954,26502
2021-04-25T00:00:00.000,OH,Huron County,13543,11893
2021-04-25T00:00:00.000,OH,Mercer County,8906,7644
2021-04-25T00:00:00.000,OH,Hamilton County,274572,220174
2021-04-25T00:00:00.000,OH,Defiance County,10133,9097
2021-04-25T00:00:00.000,OH,Pike County,6407,5837
2021-04-25T00:00:00.000,OH,Delaware County,81758,63939
2021-04-25T00:00:00.000,OH,Pickaway County,14899,12179
2021-04-25T00:00:00.000,OH,Trumbull County,58542,47642
2021-04-25T00:00:00.000,OH,Ashtabula County,23973,19075
2021-04-25T00:00:00.000,OH,Lake County,84618,61086
2021-04-25T00:00:00.000,OH,Darke County,9524,8711
2021-04-25T00:00:00.000,OH,Jackson County,6904,6128
2021-04-25T00:00:00.000,OH,Morgan County,3538,3277
2021-04-25T00:00:00.000,OH,Miami County,27331,24068
2021-04-25T00:00:00.000,OH,Wayne County,27917,22778
2021-04-25T00:00:00.000,OH,Holmes County,3670,3411
2021-04-25T00:00:00.000,OH,Licking County,49012,41845
2021-04-25T00:00:00.000,OH,Meigs County,5603,4888
2021-04-25T00:00:00.000,OH,Clermont County,61762,48684
2021-04-25T00:00:00.000,OH,Fairfield County,45268,35722
2021-04-25T00:00:00.000,OH,Ottawa County,12512,11222
2021-04-25T00:00:00.000,OH,Shelby County,10054,8589
2021-04-25T00:00:00.000,OH,Greene County,63289,49705
2021-04-25T00:00:00.000,OH,Athens County,18268,15098
2021-04-25T00:00:00.000,OH,Seneca County,11272,10137
2021-04-25T00:00:00.000,OH,Summit County,173025,134672
2021-04-25T00:00:00.000,OH,Henry County,7567,6805
2021-04-24T00:00:00.000,OH,Henry County,7533,6747
2021-04-24T00:00:00.000,OH,Morrow County,7827,6774
2021-04-24T00:00:00.000,OH,Warren County,76495,62269
2021-04-24T00:00:00.000,OH,Franklin County,419956,308706
2021-04-24T00:00:00.000,OH,Lucas County,123465,104456
2021-04-24T00:00:00.000,OH,Greene County,63081,48596
2021-04-24T00:00:00.000,OH,Harrison County,3842,3299
2021-04-24T00:00:00.000,OH,Jefferson County,17623,15412
2021-04-24T00:00:00.000,OH,Brown County,8435,6417
2021-04-24T00:00:00.000,OH,Fulton County,9155,8282
2021-04-24T00:00:00.000,OH,Perry County,,6717
2021-04-24T00:00:00.000,OH,Washington County,18162,15996
2021-04-24T00:00:00.000,OH,Mahoning County,64560,52570
2021-04-24T00:00:00.000,OH,Meigs County,5574,4847
2021-04-24T00:00:00.000,OH,Lawrence County,10558,9346
2021-04-24T00:00:00.000,OH,Coshocton County,7080,6504
2021-04-24T00:00:00.000,OH,Ashtabula County,23842,18864
2021-04-24T00:00:00.000,OH,Lorain County,97291,73496
2021-04-24T00:00:00.000,OH,Mercer County,8856,7576
2021-04-24T00:00:00.000,OH,Van Wert County,2912,1992
2021-04-24T00:00:00.000,OH,Fairfield County,44716,35227
2021-04-24T00:00:00.000,OH,Geauga County,32421,25515
2021-04-24T00:00:00.000,OH,Darke County,9484,8628
2021-04-24T00:00:00.000,OH,Scioto County,18962,17587
2021-04-24T00:00:00.000,OH,Stark County,108065,78944
2021-04-24T00:00:00.000,OH,Paulding County,3380,2903
2021-04-24T00:00:00.000,OH,Clark County,36661,32034
2021-04-24T00:00:00.000,OH,Auglaize County,11125,9784
2021-04-24T00:00:00.000,OH,Montgomery County,159051,129976
2021-04-24T00:00:00.000,OH,Hardin County,5922,5428
2021-04-24T00:00:00.000,OH,Tuscarawas County,18902,16288
2021-04-24T00:00:00.000,OH,Preble County,9073,7788
2021-04-24T00:00:00.000,OH,Williams County,5300,4893
2021-04-24T00:00:00.000,OH,Richland County,29812,26136
2021-04-24T00:00:00.000,OH,Lake County,83959,58976
2021-04-24T00:00:00.000,OH,Crawford County,10711,9657
2021-04-24T00:00:00.000,OH,Gallia County,4696,4544
2021-04-24T00:00:00.000,OH,Licking County,48696,41448
2021-04-24T00:00:00.000,OH,Butler County,103122,79708
2021-04-24T00:00:00.000,OH,Union County,18298,14027
2021-04-24T00:00:00.000,OH,Allen County,24726,22286
2021-04-24T00:00:00.000,OH,Athens County,18146,14955
2021-04-24T00:00:00.000,OH,Pickaway County,14793,12063
2021-04-24T00:00:00.000,OH,Pike County,6374,5768
2021-04-24T00:00:00.000,OH,Miami County,27171,23863
2021-04-24T00:00:00.000,OH,Noble County,3432,3112
2021-04-24T00:00:00.000,OH,Holmes County,3661,3399
2021-04-24T00:00:00.000,OH,Ross County,19342,16882
2021-04-24T00:00:00.000,OH,Morgan County,3535,3263
2021-04-24T00:00:00.000,OH,Cuyahoga County,420304,334264
2021-04-24T00:00:00.000,OH,Wayne County,27647,21699
2021-04-24T00:00:00.000,OH,Hancock County,20603,17862
2021-04-24T00:00:00.000,OH,Putnam County,8653,8228
2021-04-24T00:00:00.000,OH,Portage County,47969,36773
2021-04-24T00:00:00.000,OH,Fayette County,6304,5542
2021-04-24T00:00:00.000,OH,Muskingum County,23538,22347
2021-04-24T00:00:00.000,OH,Wood County,44528,38037
2021-04-24T00:00:00.000,OH,Delaware County,80961,61834
2021-04-24T00:00:00.000,OH,Belmont County,14316,11825
2021-04-24T00:00:00.000,OH,Seneca County,11222,9835
2021-04-24T00:00:00.000,OH,Clermont County,61484,47499
2021-04-24T00:00:00.000,OH,Huron County,13461,11785
2021-04-24T00:00:00.000,OH,Medina County,64592,49055
2021-04-24T00:00:00.000,OH,Hamilton County,273001,215101
2021-04-24T00:00:00.000,OH,Shelby County,10016,8553
2021-04-24T00:00:00.000,OH,Sandusky County,16509,14362
2021-04-24T00:00:00.000,OH,Jackson County,6861,6029
2021-04-24T00:00:00.000,OH,Adams County,4383,3611
2021-04-24T00:00:00.000,OH,Summit County,170665,131311
2021-04-24T00:00:00.000,OH,Madison County,11385,9482
2021-04-24T00:00:00.000,OH,Ottawa County,12458,11104
2021-04-24T00:00:00.000,OH,Champaign County,9717,8290
2021-04-24T00:00:00.000,OH,Clinton County,8726,7798
2021-04-24T00:00:00.000,OH,Erie County,20191,15868
2021-04-24T00:00:00.000,OH,Ashland County,10707,8557
2021-04-24T00:00:00.000,OH,Monroe County,3696,3406
2021-04-24T00:00:00.000,OH,Columbiana County,27623,22676
2021-04-24T00:00:00.000,OH,Vinton County,2472,2193
2021-04-24T00:00:00.000,OH,Marion County,16631,13289
2021-04-24T00:00:00.000,OH,Guernsey County,9613,8314
2021-04-24T00:00:00.000,OH,Carroll County,6135,5322
2021-04-24T00:00:00.000,OH,Logan County,10431,9406
2021-04-24T00:00:00.000,OH,Highland County,8378,7259
2021-04-24T00:00:00.000,OH,Trumbull County,58128,47048
2021-04-24T00:00:00.000,OH,Hocking County,7039,5953
2021-04-24T00:00:00.000,OH,Knox County,14359,12439
2021-04-24T00:00:00.000,OH,Defiance County,10086,8778
2021-04-24T00:00:00.000,OH,Unknown County,105774,40187
2021-04-24T00:00:00.000,OH,Wyandot County,,4736
2021-04-23T00:00:00.000,OH,Monroe County,3695,3390
2021-04-23T00:00:00.000,OH,Portage County,47462,36007
2021-04-23T00:00:00.000,OH,Wood County,44266,37412
2021-04-23T00:00:00.000,OH,Paulding County,3367,2840
2021-04-23T00:00:00.000,OH,Miami County,26952,22766
2021-04-23T00:00:00.000,OH,Ashland County,10622,8480
2021-04-23T00:00:00.000,OH,Lorain County,96387,72216
2021-04-23T00:00:00.000,OH,Erie County,19858,15420
2021-04-23T00:00:00.000,OH,Henry County,7498,6492
2021-04-23T00:00:00.000,OH,Scioto County,18934,17475
2021-04-23T00:00:00.000,OH,Washington County,18070,15477
2021-04-23T00:00:00.000,OH,Clinton County,8691,7631
2021-04-23T00:00:00.000,OH,Coshocton County,7077,6478
2021-04-23T00:00:00.000,OH,Fayette County,6288,5210
2021-04-23T00:00:00.000,OH,Hamilton County,271426,208915
2021-04-23T00:00:00.000,OH,Knox County,14286,12053
2021-04-23T00:00:00.000,OH,Columbiana County,27440,22300
2021-04-23T00:00:00.000,OH,Mercer County,8837,7367
2021-04-23T00:00:00.000,OH,Summit County,168926,128074
2021-04-23T00:00:00.000,OH,Auglaize County,11080,9642
2021-04-23T00:00:00.000,OH,Warren County,76069,60968
2021-04-23T00:00:00.000,OH,Harrison County,3827,3226
2021-04-23T00:00:00.000,OH,Seneca County,11170,9546
2021-04-23T00:00:00.000,OH,Sandusky County,16401,13646
2021-04-23T00:00:00.000,OH,Morgan County,3525,3173
2021-04-23T00:00:00.000,OH,Perry County,,6538
2021-04-23T00:00:00.000,OH,Cuyahoga County,417136,323791
2021-04-23T00:00:00.000,OH,Fulton County,9108,8018
2021-04-23T00:00:00.000,OH,Guernsey County,9580,8260
2021-04-23T00:00:00.000,OH,Highland County,8333,7057
2021-04-23T00:00:00.000,OH,Clark County,36497,31334
2021-04-23T00:00:00.000,OH,Carroll County,6084,5226
2021-04-23T00:00:00.000,OH,Butler County,102506,78006
2021-04-23T00:00:00.000,OH,Pike County,6355,5751
2021-04-23T00:00:00.000,OH,Mahoning County,64298,51541
2021-04-23T00:00:00.000,OH,Logan County,10342,9236
2021-04-23T00:00:00.000,OH,Williams County,5277,4820
2021-04-23T00:00:00.000,OH,Adams County,4323,3581
2021-04-23T00:00:00.000,OH,Huron County,13377,11147
2021-04-23T00:00:00.000,OH,Stark County,106960,77443
2021-04-23T00:00:00.000,OH,Darke County,9427,8508
2021-04-23T00:00:00.000,OH,Montgomery County,158195,127129
2021-04-23T00:00:00.000,OH,Wayne County,27284,21440
2021-04-23T00:00:00.000,OH,Gallia County,4683,4465
2021-04-23T00:00:00.000,OH,Union County,18122,13773
2021-04-23T00:00:00.000,OH,Brown County,8319,6289
2021-04-23T00:00:00.000,OH,Crawford County,10683,9551
2021-04-23T00:00:00.000,OH,Hocking County,6949,5869
2021-04-23T00:00:00.000,OH,Muskingum County,23498,22041
2021-04-23T00:00:00.000,OH,Wyandot County,,4645
2021-04-23T00:00:00.000,OH,Athens County,18052,14256
2021-04-23T00:00:00.000,OH,Trumbull County,57936,45742
2021-04-23T00:00:00.000,OH,Defiance County,10049,8629
2021-04-23T00:00:00.000,OH,Meigs County,5553,4780
2021-04-23T00:00:00.000,OH,Clermont County,61173,46298
2021-04-23T00:00:00.000,OH,Jackson County,6797,5810
2021-04-23T00:00:00.000,OH,Hardin County,5884,5381
2021-04-23T00:00:00.000,OH,Licking County,48319,40173
2021-04-23T00:00:00.000,OH,Champaign County,9641,8187
2021-04-23T00:00:00.000,OH,Shelby County,9970,8460
2021-04-23T00:00:00.000,OH,Vinton County,2453,2151
2021-04-23T00:00:00.000,OH,Medina County,63813,47928
2021-04-23T00:00:00.000,OH,Lake County,83046,57914
2021-04-23T00:00:00.000,OH,Noble County,3414,3021
2021-04-23T00:00:00.000,OH,Geauga County,32193,25011
2021-04-23T00:00:00.000,OH,Fairfield County,44285,34323
2021-04-23T00:00:00.000,OH,Tuscarawas County,18725,15838
2021-04-23T00:00:00.000,OH,Lucas County,122517,101104
2021-04-23T00:00:00.000,OH,Belmont County,14183,11201
2021-04-23T00:00:00.000,OH,Hancock County,20530,17516
2021-04-23T00:00:00.000,OH,Richland County,29698,25635
2021-04-23T00:00:00.000,OH,Allen County,24585,21960
2021-04-23T00:00:00.000,OH,Ashtabula County,23702,18652
2021-04-23T00:00:00.000,OH,Van Wert County,2872,1779
2021-04-23T00:00:00.000,OH,Jefferson County,17561,15085
2021-04-23T00:00:00.000,OH,Holmes County,3647,3360
2021-04-23T00:00:00.000,OH,Ross County,19292,16697
2021-04-23T00:00:00.000,OH,Greene County,62823,47224
2021-04-23T00:00:00.000,OH,Preble County,9013,7695
2021-04-23T00:00:00.000,OH,Pickaway County,14719,11649
2021-04-23T00:00:00.000,OH,Delaware County,80485,60121
2021-04-23T00:00:00.000,OH,Franklin County,416206,301104
2021-04-23T00:00:00.000,OH,Marion County,16510,12828
2021-04-23T00:00:00.000,OH,Putnam County,8615,7957
2021-04-23T00:00:00.000,OH,Ottawa County,12412,10935
2021-04-23T00:00:00.000,OH,Morrow County,7777,6501
2021-04-23T00:00:00.000,OH,Madison County,11331,9364
2021-04-23T00:00:00.000,OH,Unknown County,105287,39290
2021-04-23T00:00:00.000,OH,Lawrence County,10484,9121
2021-04-22T00:00:00.000,OH,Portage County,47014,35144
2021-04-22T00:00:00.000,OH,Stark County,105963,75231
2021-04-22T00:00:00.000,OH,Preble County,8973,7570
2021-04-22T00:00:00.000,OH,Greene County,62373,46405
2021-04-22T00:00:00.000,OH,Belmont County,14113,10986
2021-04-22T00:00:00.000,OH,Lake County,82445,56634
2021-04-22T00:00:00.000,OH,Jackson County,6783,5748
2021-04-22T00:00:00.000,OH,Trumbull County,57615,44310
2021-04-22T00:00:00.000,OH,Madison County,11279,9253
2021-04-22T00:00:00.000,OH,Van Wert County,2846,1755
2021-04-22T00:00:00.000,OH,Mercer County,8815,7029
2021-04-22T00:00:00.000,OH,Erie County,19645,15186
2021-04-22T00:00:00.000,OH,Muskingum County,23227,21797
2021-04-22T00:00:00.000,OH,Shelby County,9908,8409
2021-04-22T00:00:00.000,OH,Ashtabula County,23575,18313
2021-04-22T00:00:00.000,OH,Morgan County,3516,3164
2021-04-22T00:00:00.000,OH,Carroll County,6035,5157
2021-04-22T00:00:00.000,OH,Sandusky County,16258,13207
2021-04-22T00:00:00.000,OH,Henry County,7463,6444
2021-04-22T00:00:00.000,OH,Darke County,9400,8443
2021-04-22T00:00:00.000,OH,Summit County,167357,124462
2021-04-22T00:00:00.000,OH,Butler County,101447,76284
2021-04-22T00:00:00.000,OH,Clinton County,8639,7544
2021-04-22T00:00:00.000,OH,Wood County,43464,34656
2021-04-22T00:00:00.000,OH,Seneca County,11062,9330
2021-04-22T00:00:00.000,OH,Franklin County,410742,291395
2021-04-22T00:00:00.000,OH,Miami County,26785,22453
2021-04-22T00:00:00.000,OH,Fayette County,6229,5117
2021-04-22T00:00:00.000,OH,Jefferson County,17481,14962
2021-04-22T00:00:00.000,OH,Geauga County,31691,24453
2021-04-22T00:00:00.000,OH,Licking County,47872,38760
2021-04-22T00:00:00.000,OH,Lucas County,121355,99257
2021-04-22T00:00:00.000,OH,Delaware County,79876,58273
2021-04-22T00:00:00.000,OH,Montgomery County,156731,123711
2021-04-22T00:00:00.000,OH,Knox County,14226,11661
2021-04-22T00:00:00.000,OH,Warren County,75357,59150
2021-04-22T00:00:00.000,OH,Perry County,,6481
2021-04-22T00:00:00.000,OH,Crawford County,10600,9297
2021-04-22T00:00:00.000,OH,Huron County,13291,11036
2021-04-22T00:00:00.000,OH,Brown County,8284,6218
2021-04-22T00:00:00.000,OH,Monroe County,3664,3191
2021-04-22T00:00:00.000,OH,Vinton County,2444,2130
2021-04-22T00:00:00.000,OH,Pickaway County,14619,11284
2021-04-22T00:00:00.000,OH,Holmes County,3638,3271
2021-04-22T00:00:00.000,OH,Richland County,29579,25212
2021-04-22T00:00:00.000,OH,Washington County,17986,15215
2021-04-22T00:00:00.000,OH,Harrison County,3817,3203
2021-04-22T00:00:00.000,OH,Unknown County,104815,38182
2021-04-22T00:00:00.000,OH,Hancock County,20414,17170
2021-04-22T00:00:00.000,OH,Champaign County,9602,7798
2021-04-22T00:00:00.000,OH,Allen County,24507,21774
2021-04-22T00:00:00.000,OH,Fulton County,9054,7780
2021-04-22T00:00:00.000,OH,Marion County,16416,12653
2021-04-22T00:00:00.000,OH,Ottawa County,12316,10693
2021-04-22T00:00:00.000,OH,Defiance County,10022,8503
2021-04-22T00:00:00.000,OH,Clark County,36275,30745
2021-04-22T00:00:00.000,OH,Noble County,3406,2996
2021-04-22T00:00:00.000,OH,Hardin County,5858,5338
2021-04-22T00:00:00.000,OH,Hocking County,6891,5802
2021-04-22T00:00:00.000,OH,Morrow County,7726,6413
2021-04-22T00:00:00.000,OH,Putnam County,8572,7890
2021-04-22T00:00:00.000,OH,Ashland County,10553,8430
2021-04-22T00:00:00.000,OH,Union County,17858,13272
2021-04-22T00:00:00.000,OH,Wayne County,26929,20804
2021-04-22T00:00:00.000,OH,Logan County,10294,9058
2021-04-22T00:00:00.000,OH,Lorain County,94399,70706
2021-04-22T00:00:00.000,OH,Cuyahoga County,413714,314177
2021-04-22T00:00:00.000,OH,Fairfield County,43873,33516
2021-04-22T00:00:00.000,OH,Auglaize County,11041,9483
2021-04-22T00:00:00.000,OH,Hamilton County,268710,202739
2021-04-22T00:00:00.000,OH,Coshocton County,7013,6378
2021-04-22T00:00:00.000,OH,Guernsey County,9522,8090
2021-04-22T00:00:00.000,OH,Scioto County,18863,17162
2021-04-22T00:00:00.000,OH,Mahoning County,63894,49834
2021-04-22T00:00:00.000,OH,Columbiana County,27253,21896
2021-04-22T00:00:00.000,OH,Athens County,17978,13613
2021-04-22T00:00:00.000,OH,Meigs County,5529,4726
2021-04-22T00:00:00.000,OH,Lawrence County,10422,9029
2021-04-22T00:00:00.000,OH,Ross County,19216,16482
2021-04-22T00:00:00.000,OH,Highland County,8275,6915
2021-04-22T00:00:00.000,OH,Paulding County,3352,2787
2021-04-22T00:00:00.000,OH,Wyandot County,,4574
2021-04-22T00:00:00.000,OH,Pike County,6326,5701
2021-04-22T00:00:00.000,OH,Williams County,5236,4788
2021-04-22T00:00:00.000,OH,Medina County,63095,46359
2021-04-22T00:00:00.000,OH,Adams County,4277,3543
2021-04-22T00:00:00.000,OH,Tuscarawas County,18524,15686
2021-04-22T00:00:00.000,OH,Gallia County,4672,4411
2021-04-22T00:00:00.000,OH,Clermont County,60758,44899
2021-04-21T00:00:00.000,OH,Van Wert County,2846,1755
2021-04-21T00:00:00.000,OH,Montgomery County,156724,123697
2021-04-21T00:00:00.000,OH,Putnam County,8572,7890
2021-04-21T00:00:00.000,OH,Wood County,43463,34655
2021-04-21T00:00:00.000,OH,Clark County,36274,30742
2021-04-21T00:00:00.000,OH,Unknown County,104345,37392
2021-04-21T00:00:00.000,OH,Summit County,167343,124450
2021-04-21T00:00:00.000,OH,Pike County,6326,5701
2021-04-21T00:00:00.000,OH,Morrow County,7724,6412
2021-04-21T00:00:00.000,OH,Vinton County,2444,2130
2021-04-21T00:00:00.000,OH,Franklin County,410588,291340
2021-04-21T00:00:00.000,OH,Darke County,9399,8443
2021-04-21T00:00:00.000,OH,Stark County,105958,75226
2021-04-21T00:00:00.000,OH,Muskingum County,23226,21795
2021-04-21T00:00:00.000,OH,Meigs County,5528,4722
2021-04-21T00:00:00.000,OH,Warren County,75344,59130
2021-04-21T00:00:00.000,OH,Mahoning County,63872,49803
2021-04-21T00:00:00.000,OH,Logan County,10293,9058
2021-04-21T00:00:00.000,OH,Preble County,8973,7570
2021-04-21T00:00:00.000,OH,Mercer County,8815,7028
2021-04-21T00:00:00.000,OH,Delaware County,79868,58270
2021-04-21T00:00:00.000,OH,Hamilton County,268594,202673
2021-04-21T00:00:00.000,OH,Scioto County,18863,17148
2021-04-21T00:00:00.000,OH,Wyandot County,,4574
2021-04-21T00:00:00.000,OH,Greene County,62343,46374
2021-04-21T00:00:00.000,OH,Butler County,101441,76275
2021-04-21T00:00:00.000,OH,Gallia County,4672,4406
2021-04-21T00:00:00.000,OH,Washington County,17979,15205
2021-04-21T00:00:00.000,OH,Coshocton County,7013,6377
2021-04-21T00:00:00.000,OH,Marion County,16415,12653
2021-04-21T00:00:00.000,OH,Huron County,13291,11035
2021-04-21T00:00:00.000,OH,Portage County,47012,35143
2021-04-21T00:00:00.000,OH,Madison County,11279,9253
2021-04-21T00:00:00.000,OH,Carroll County,6035,5156
2021-04-21T00:00:00.000,OH,Sandusky County,16258,13207
2021-04-21T00:00:00.000,OH,Highland County,8275,6915
2021-04-21T00:00:00.000,OH,Allen County,24506,21773
2021-04-21T00:00:00.000,OH,Lucas County,121347,99245
2021-04-21T00:00:00.000,OH,Ashland County,10549,8425
2021-04-21T00:00:00.000,OH,Fayette County,6229,5117
2021-04-21T00:00:00.000,OH,Morgan County,3516,3164
2021-04-21T00:00:00.000,OH,Noble County,3406,2995
2021-04-21T00:00:00.000,OH,Henry County,7463,6444
2021-04-21T00:00:00.000,OH,Hardin County,5858,5337
2021-04-21T00:00:00.000,OH,Pickaway County,14619,11283
2021-04-21T00:00:00.000,OH,Miami County,26782,22451
2021-04-21T00:00:00.000,OH,Hancock County,20413,17168
2021-04-21T00:00:00.000,OH,Guernsey County,9519,8090
2021-04-21T00:00:00.000,OH,Fulton County,9054,7780
2021-04-21T00:00:00.000,OH,Ashtabula County,23568,18306
2021-04-21T00:00:00.000,OH,Knox County,14225,11660
2021-04-21T00:00:00.000,OH,Lorain County,94388,70696
2021-04-21T00:00:00.000,OH,Shelby County,9906,8409
