,AK_I,AL_I,AR_I,AZ_I,CA_I,CO_I,CT_I,DC_I,DE_I,FL_I,GA_I,IA_I,ID_I,IL_I,IN_I,KS_I,KY_I,LA_I,MA_I,MD_I,ME_I,MI_I,MN_I,MO_I,MS_I,MT_I,NC_I,ND_I,NE_I,NH_I,NJ_I,NM_I,NV_I,NY_I,OH_I,OK_I,OR_I,PA_I,RI_I,SC_I,SD_I,TN_I,TX_I,UT_I,VA_I,VT_I,WA_I,WI_I,WV_I,WY_I
2021-04-03,2304.0,5616.0,2423.0,8073.0,36023.0,16797.0,17265.0,1757.0,4079.0,73788.0,19546.0,7484.0,3761.0,33753.0,13105.0,3363.0,7335.0,5732.0,30375.0,16644.0,3676.0,80839.0,21994.0,7306.0,3071.0,2071.0,23325.0,1987.0,4600.0,5132.0,60748.0,2592.0,3965.0,53851.0,25192.0,3326.0,5160.0,55065.0,5373.0,12955.0,2638.0,15881.0,48631.0,5743.0,20244.0,2252.0,13095.0,9621.0,5628.0,866.0
2021-04-04,2319.0,5436.0,2399.0,8049.0,35073.0,17350.0,17265.0,1808.0,4148.0,74342.0,18916.0,7570.0,3761.0,34771.0,13323.0,3363.0,7298.0,5732.0,28564.0,17306.0,3950.0,82081.0,21043.0,7228.0,3035.0,2082.0,23157.0,2013.0,4574.0,5303.0,61309.0,2421.0,3998.0,53895.0,24261.0,3327.0,5351.0,55953.0,5380.0,12866.0,2494.0,16024.0,48363.0,5712.0,20204.0,2312.0,13677.0,9820.0,5630.0,866.0
2021-04-05,2386.0,5513.0,2391.0,8173.0,35185.0,18065.0,16988.0,1729.0,4202.0,74551.0,18815.0,7614.0,4076.0,35653.0,13514.0,3102.0,7227.0,5671.0,30346.0,17483.0,4063.0,84693.0,21274.0,7327.0,2967.0,2044.0,23242.0,2109.0,4537.0,5375.0,60989.0,2702.0,4023.0,54564.0,25735.0,3266.0,5422.0,57014.0,5265.0,12929.0,2545.0,15818.0,46790.0,5726.0,20371.0,2345.0,13909.0,9766.0,5631.0,799.0
2021-04-06,2297.0,5031.0,2315.0,8236.0,34729.0,17769.0,17164.0,1746.0,4241.0,75202.0,18498.0,7625.0,4063.0,36752.0,13434.0,3102.0,7174.0,5184.0,30328.0,17628.0,4269.0,86868.0,23431.0,7367.0,2942.0,1881.0,22860.0,2166.0,4777.0,5378.0,59896.0,2709.0,4171.0,54105.0,25978.0,3261.0,5642.0,58524.0,5331.0,12746.0,2580.0,15443.0,47966.0,5643.0,20451.0,2381.0,13988.0,10917.0,5581.0,820.0
2021-04-07,2304.0,4948.0,2328.0,8381.0,35003.0,18577.0,16745.0,1733.0,4354.0,77135.0,18802.0,7617.0,3977.0,37749.0,13620.0,2840.0,7164.0,5434.0,30757.0,17926.0,4194.0,88493.0,24117.0,7471.0,2932.0,1860.0,22799.0,2166.0,4863.0,5414.0,60043.0,2714.0,4202.0,54382.0,26194.0,3231.0,5743.0,58184.0,5325.0,12412.0,2605.0,15611.0,48166.0,5693.0,20820.0,2329.0,14264.0,10341.0,5556.0,813.0
2021-04-08,2380.0,4833.0,2193.0,8913.0,34845.0,19142.0,16269.0,1829.0,4425.0,78288.0,18328.0,7581.0,3954.0,39298.0,14047.0,2840.0,7064.0,5484.0,30740.0,17841.0,4041.0,89816.0,24784.0,7525.0,2944.0,1920.0,22935.0,2106.0,4963.0,5402.0,60429.0,2756.0,4144.0,54887.0,27435.0,3206.0,5989.0,58956.0,5350.0,12361.0,2573.0,15583.0,49631.0,5649.0,20562.0,2354.0,14502.0,10634.0,5569.0,882.0
2021-04-09,2446.0,4704.0,2187.0,9019.0,34843.0,19669.0,16376.0,1809.0,4491.0,79375.0,18110.0,7373.0,3949.0,40300.0,14266.0,2803.0,7148.0,5769.0,30292.0,18320.0,4457.0,90979.0,25731.0,7570.0,2911.0,1994.0,23165.0,2165.0,4819.0,5604.0,59023.0,2652.0,4336.0,55419.0,26639.0,3171.0,6043.0,59170.0,5342.0,12234.0,2634.0,15583.0,47453.0,5640.0,20350.0,2262.0,14860.0,11006.0,5549.0,827.0
2021-04-10,2426.0,4686.0,2193.0,9062.0,36031.0,20059.0,16376.0,1711.0,4474.0,80075.0,18270.0,7331.0,3946.0,41252.0,14628.0,2803.0,7152.0,5769.0,30022.0,18538.0,4949.0,91610.0,26444.0,7631.0,2966.0,2045.0,23370.0,2162.0,4847.0,5701.0,57960.0,2481.0,4786.0,55109.0,26997.0,3194.0,6383.0,59798.0,5509.0,12024.0,2624.0,15927.0,47432.0,5587.0,20185.0,2284.0,15032.0,11238.0,5438.0,827.0
2021-04-11,2324.0,4644.0,2124.0,9048.0,37987.0,20360.0,16376.0,1655.0,4490.0,78155.0,18536.0,7320.0,3946.0,41944.0,14824.0,2803.0,7193.0,5769.0,30038.0,18686.0,4820.0,92016.0,26995.0,7690.0,3011.0,2055.0,23455.0,2169.0,4864.0,5827.0,56838.0,2320.0,4963.0,54430.0,27833.0,3168.0,6616.0,60396.0,5506.0,12017.0,2461.0,15985.0,45789.0,5542.0,20352.0,2268.0,15528.0,11381.0,5556.0,827.0
2021-04-12,2273.0,5729.0,2214.0,9119.0,38359.0,20499.0,16132.0,1655.0,4517.0,82100.0,18310.0,7293.0,3928.0,42616.0,14938.0,2857.0,7191.0,5922.0,30070.0,18640.0,4903.0,92686.0,27438.0,7762.0,3114.0,2090.0,23699.0,2159.0,4833.0,5889.0,54800.0,2757.0,5070.0,53543.0,28270.0,3152.0,6686.0,60018.0,5516.0,11968.0,2556.0,15823.0,43860.0,5533.0,20969.0,2213.0,15001.0,11511.0,5471.0,798.0
2021-04-13,2319.0,5742.0,2260.0,9143.0,37931.0,21025.0,15633.0,1603.0,4632.0,83828.0,18903.0,7277.0,3834.0,43405.0,15151.0,2857.0,7305.0,5865.0,29618.0,18821.0,5071.0,92804.0,27523.0,7898.0,3189.0,2105.0,24048.0,2124.0,4772.0,5891.0,54777.0,2787.0,5261.0,52891.0,28152.0,3213.0,6828.0,61685.0,5643.0,12077.0,2659.0,15866.0,47998.0,5520.0,21235.0,2210.0,15681.0,11777.0,5468.0,834.0
2021-04-14,2357.0,5698.0,2268.0,8829.0,38456.0,21477.0,16410.0,1696.0,4649.0,83522.0,18831.0,7396.0,3811.0,44349.0,15284.0,2948.0,7464.0,5740.0,29363.0,19007.0,5112.0,92375.0,27572.0,7985.0,3177.0,2079.0,24286.0,2081.0,4673.0,5807.0,54668.0,2726.0,5388.0,51992.0,28379.0,3173.0,7194.0,63189.0,5602.0,12027.0,2620.0,15803.0,46837.0,5536.0,20824.0,2126.0,15715.0,12053.0,5465.0,817.0
2021-04-15,2313.0,5672.0,2340.0,8908.0,38238.0,21453.0,15532.0,1659.0,4669.0,84425.0,19006.0,7078.0,3660.0,44404.0,15423.0,2948.0,7565.0,6007.0,28727.0,18867.0,5352.0,91504.0,28163.0,7895.0,3184.0,2098.0,24675.0,2097.0,4645.0,5986.0,52979.0,2660.0,5587.0,51576.0,28068.0,3219.0,7407.0,64284.0,5479.0,12192.0,2624.0,15735.0,46862.0,5505.0,20881.0,2036.0,16060.0,12270.0,5363.0,814.0
2021-04-16,2298.0,5826.0,2433.0,8813.0,38275.0,21821.0,15106.0,1642.0,4628.0,84888.0,19074.0,6876.0,3588.0,45035.0,15488.0,2988.0,7635.0,6486.0,28503.0,18974.0,5506.0,90608.0,27914.0,7721.0,3201.0,2088.0,25142.0,2119.0,4781.0,5900.0,52831.0,2716.0,5781.0,50712.0,28394.0,3211.0,7613.0,64955.0,5518.0,12346.0,2670.0,15863.0,46818.0,5546.0,20947.0,1970.0,16307.0,12280.0,5418.0,820.0
2021-04-17,2242.0,5902.0,2437.0,8587.0,36161.0,21845.0,15885.0,1647.0,4713.0,85964.0,19620.0,6890.0,3767.0,45390.0,15658.0,2988.0,7803.0,6951.0,28018.0,19199.0,5621.0,89139.0,28269.0,18212.0,3221.0,2052.0,25586.0,2116.0,4720.0,5831.0,52308.0,2919.0,5551.0,50780.0,28088.0,3225.0,8021.0,64557.0,5416.0,12310.0,2695.0,19006.0,47850.0,5512.0,20985.0,1874.0,16851.0,12359.0,5411.0,857.0
2021-04-18,2251.0,5887.0,2398.0,8834.0,36428.0,21824.0,16665.0,1625.0,4903.0,86736.0,19718.0,6733.0,3819.0,45607.0,15650.0,2988.0,7841.0,7416.0,29425.0,18699.0,5398.0,87905.0,30114.0,18388.0,3256.0,2003.0,25936.0,2091.0,4713.0,5740.0,51658.0,3122.0,5524.0,50017.0,29164.0,3191.0,8239.0,64241.0,5324.0,12344.0,2762.0,18816.0,48040.0,5416.0,20940.0,1807.0,17355.0,12318.0,5431.0,894.0
2021-04-19,2250.0,7066.0,2413.0,8918.0,36232.0,21765.0,14746.0,1628.0,4834.0,86903.0,19964.0,6625.0,3391.0,45464.0,15628.0,3063.0,7902.0,6614.0,27754.0,18471.0,5521.0,85442.0,30015.0,7426.0,3288.0,2060.0,26125.0,2068.0,4892.0,5658.0,51010.0,2883.0,5576.0,48787.0,27878.0,3191.0,8464.0,63717.0,5433.0,12438.0,2672.0,18824.0,48280.0,5443.0,20742.0,1783.0,17120.0,12395.0,5414.0,849.0
2021-04-20,2264.0,7122.0,2448.0,9050.0,36471.0,22491.0,14410.0,1635.0,4889.0,86670.0,19802.0,6710.0,3283.0,45120.0,15689.0,3360.0,7867.0,6756.0,27139.0,18529.0,5477.0,82490.0,28188.0,7454.0,3346.0,2046.0,26570.0,2051.0,4844.0,5543.0,50139.0,2842.0,5662.0,48085.0,27806.0,3223.0,8499.0,63807.0,5394.0,12454.0,2680.0,18772.0,48566.0,5458.0,20453.0,1702.0,17585.0,12175.0,5452.0,837.0
2021-04-21,2260.0,7352.0,2204.0,8949.0,36368.0,22194.0,14228.0,1613.0,4840.0,85560.0,19592.0,6602.0,3228.0,44095.0,15647.0,3116.0,7929.0,6722.0,26185.0,18263.0,5453.0,79306.0,27792.0,7709.0,3306.0,2011.0,26735.0,2021.0,4726.0,5460.0,49371.0,2794.0,5821.0,46680.0,27531.0,3192.0,9006.0,63740.0,5232.0,12676.0,2542.0,18527.0,48878.0,5436.0,19899.0,1733.0,18246.0,12028.0,5514.0,818.0
2021-04-22,2256.0,7427.0,2518.0,8926.0,36686.0,22731.0,13953.0,1542.0,4807.0,83421.0,19808.0,6441.0,3152.0,43526.0,15416.0,3360.0,7887.0,6896.0,25420.0,18169.0,5722.0,76029.0,27238.0,7988.0,3339.0,1968.0,26844.0,2049.0,4598.0,5470.0,48269.0,2743.0,5963.0,44925.0,26513.0,3186.0,9315.0,63716.0,5140.0,12583.0,2454.0,18329.0,47520.0,5425.0,19697.0,1584.0,18835.0,11753.0,5468.0,811.0
2021-04-23,2155.0,7480.0,2576.0,9145.0,35898.0,22745.0,13180.0,1507.0,4718.0,83923.0,20209.0,6266.0,3030.0,42891.0,15148.0,3136.0,7750.0,6703.0,24729.0,17492.0,5422.0,72954.0,26756.0,8127.0,3397.0,1899.0,26504.0,1955.0,4520.0,5253.0,46910.0,2853.0,5888.0,43049.0,26355.0,3187.0,9782.0,62538.0,5032.0,12536.0,2383.0,19030.0,47590.0,5325.0,19001.0,1510.0,18856.0,11459.0,5394.0,823.0
2021-04-24,2112.0,7426.0,2589.0,9055.0,32661.0,22945.0,13902.0,1457.0,4660.0,83095.0,20152.0,6223.0,2900.0,42168.0,14891.0,3300.0,7697.0,7000.0,23992.0,17104.0,5042.0,70612.0,26410.0,8078.0,3372.0,1906.0,26826.0,1943.0,4475.0,5096.0,46094.0,3061.0,5416.0,41353.0,25833.0,3189.0,9845.0,61857.0,4714.0,12405.0,2281.0,18641.0,46841.0,5390.0,18658.0,1438.0,19099.0,11160.0,5314.0,864.0
2021-04-25,2215.0,7509.0,2653.0,9176.0,29446.0,23293.0,14624.0,1493.0,4560.0,85003.0,19976.0,5977.0,2991.0,41261.0,14559.0,3464.0,7657.0,7297.0,23215.0,16527.0,5153.0,68696.0,26190.0,7965.0,3325.0,1914.0,26719.0,2001.0,4429.0,4967.0,44401.0,3269.0,5376.0,40001.0,24851.0,3149.0,10132.0,61090.0,4552.0,12170.0,2328.0,18520.0,46476.0,5327.0,18067.0,1317.0,18973.0,11012.0,5213.0,905.0
2021-04-26,2220.0,6343.0,2547.0,9251.0,28913.0,23315.0,12362.0,1475.0,4487.0,81190.0,19849.0,5980.0,3034.0,40965.0,14395.0,3146.0,7587.0,6605.0,22564.0,16099.0,5054.0,65329.0,25394.0,7697.0,3202.0,1858.0,26492.0,1959.0,4357.0,4706.0,33813.0,2857.0,5337.0,38947.0,24313.0,3152.0,10471.0,60448.0,4445.0,11964.0,2188.0,18422.0,46734.0,5388.0,17124.0,1237.0,19853.0,10968.0,5209.0,830.0
2021-04-27,2218.0,6299.0,2552.0,9323.0,28790.0,23129.0,11651.0,1455.0,4345.0,79625.0,19235.0,5791.0,3104.0,40328.0,14281.0,3468.0,7559.0,6605.0,21931.0,15692.0,4919.0,62354.0,25114.0,7781.0,3155.0,1861.0,26010.0,1939.0,4244.0,4598.0,31089.0,2833.0,5330.0,37742.0,23533.0,3143.0,10642.0,57176.0,4204.0,11696.0,2074.0,18277.0,45065.0,5357.0,16943.0,1224.0,19337.0,10781.0,5058.0,813.0
2021-04-28,2205.0,6326.0,2623.0,9507.0,27896.0,23132.0,10663.0,1324.0,4141.0,78617.0,18900.0,5638.0,2922.0,39520.0,14343.0,3190.0,7404.0,6653.0,21300.0,15142.0,4725.0,59555.0,24924.0,7993.0,3163.0,1858.0,25670.0,1918.0,4121.0,4422.0,29639.0,2840.0,5325.0,36293.0,23040.0,3170.0,10710.0,54580.0,4127.0,11567.0,2019.0,18306.0,45998.0,5345.0,16715.0,1178.0,19725.0,10602.0,5098.0,872.0
2021-04-29,2185.0,6320.0,2580.0,9928.0,27337.0,23596.0,10447.0,1299.0,4081.0,76690.0,18744.0,5603.0,2922.0,39333.0,14353.0,3500.0,7281.0,6420.0,20572.0,14664.0,4743.0,56893.0,24108.0,8246.0,3151.0,1840.0,25475.0,1916.0,3994.0,4151.0,28081.0,2842.0,5229.0,34611.0,22662.0,3137.0,10899.0,53351.0,3952.0,11238.0,1919.0,17700.0,46208.0,5352.0,16370.0,1096.0,19330.0,10422.0,5137.0,866.0
2021-04-30,2147.0,6182.0,2539.0,9927.0,26783.0,23369.0,10171.0,1248.0,3857.0,75773.0,18558.0,5582.0,2887.0,38674.0,14543.0,3269.0,7272.0,6626.0,19691.0,14042.0,4608.0,54445.0,23695.0,8721.0,3103.0,1876.0,25145.0,1943.0,3706.0,3976.0,25441.0,2865.0,5203.0,33714.0,22200.0,3099.0,11186.0,52179.0,3836.0,10763.0,1804.0,17350.0,46249.0,5227.0,15725.0,1082.0,19248.0,10369.0,5057.0,875.0
2021-05-01,2059.0,6162.0,2561.0,10521.0,26114.0,23710.0,9828.0,1169.0,3763.0,73777.0,18187.0,5464.0,2828.0,38293.0,14457.0,3440.0,7201.0,6414.0,19029.0,13481.0,4569.0,52980.0,22988.0,-1127.0,3125.0,1896.0,24682.0,1954.0,3623.0,3884.0,23108.0,2875.0,5238.0,31377.0,21920.0,3077.0,11096.0,50113.0,3676.0,10485.0,1632.0,14212.0,47053.0,5224.0,15181.0,1102.0,19727.0,10260.0,4981.0,887.0
2021-05-02,2007.0,6227.0,2653.0,10166.0,25701.0,23450.0,9484.0,1138.0,3520.0,72640.0,18517.0,5506.0,2899.0,37487.0,14570.0,3611.0,7234.0,6202.0,18515.0,12961.0,4586.0,51496.0,22854.0,-1246.0,3099.0,1885.0,24443.0,1958.0,3583.0,3791.0,21157.0,2885.0,5272.0,30218.0,21829.0,3045.0,11223.0,49615.0,3623.0,10197.0,1593.0,14117.0,46456.0,5255.0,14814.0,1033.0,19400.0,10140.0,5031.0,899.0
2021-05-03,1982.0,5138.0,2655.0,10126.0,25297.0,23490.0,9144.0,1163.0,3497.0,70678.0,18498.0,5447.0,2797.0,37577.0,14655.0,3355.0,7202.0,5989.0,17761.0,12850.0,4497.0,48663.0,22675.0,9463.0,3078.0,1890.0,24199.0,1870.0,3398.0,3723.0,19957.0,2894.0,5306.0,29267.0,21192.0,3057.0,11285.0,49119.0,3531.0,9923.0,1556.0,14057.0,46798.0,5283.0,14349.0,969.0,20050.0,10121.0,5060.0,912.0
2021-05-04,1968.0,5043.0,2753.0,10125.0,25040.0,23197.0,8823.0,1117.0,3394.0,69522.0,18364.0,5344.0,2768.0,37201.0,14750.0,3293.0,7295.0,6626.0,17427.0,12426.0,4453.0,46254.0,22485.0,9392.0,3043.0,1936.0,23889.0,1863.0,3158.0,3661.0,18122.0,2961.0,5401.0,28460.0,20678.0,2958.0,11454.0,47241.0,3398.0,9786.0,1614.0,13875.0,44894.0,5227.0,13930.0,954.0,19785.0,10014.0,5089.0,911.0
2021-05-05,1901.0,4972.0,3051.0,10218.0,24302.0,23019.0,8576.0,1100.0,3282.0,67523.0,18064.0,5142.0,2676.0,36846.0,14746.0,3232.0,7241.0,6426.0,16850.0,11900.0,4480.0,44110.0,22126.0,9100.0,3002.0,1918.0,23595.0,1833.0,3037.0,3486.0,17175.0,2998.0,5338.0,27477.0,20339.0,2961.0,11283.0,45511.0,3342.0,9643.0,1556.0,13635.0,42542.0,5117.0,13412.0,933.0,19162.0,9998.0,5068.0,920.0
2021-05-06,1779.0,4891.0,2726.0,10172.0,23438.0,22051.0,8550.0,1040.0,3142.0,66921.0,17571.0,5052.0,2608.0,35454.0,14813.0,3221.0,7289.0,6210.0,16383.0,11275.0,4343.0,42184.0,21807.0,8819.0,2917.0,1870.0,23103.0,1804.0,2977.0,3223.0,15358.0,3064.0,5204.0,26222.0,20002.0,2936.0,11052.0,43461.0,3182.0,9423.0,1506.0,13458.0,41561.0,5040.0,13010.0,916.0,19056.0,9951.0,5053.0,914.0
2021-05-07,1753.0,4905.0,2712.0,10096.0,24091.0,21530.0,7952.0,995.0,2978.0,63566.0,16978.0,4963.0,2605.0,35406.0,14906.0,3210.0,7329.0,6232.0,15738.0,10880.0,4297.0,40177.0,21093.0,8634.0,2845.0,1864.0,22665.0,1783.0,2811.0,3106.0,13491.0,3112.0,5140.0,24932.0,19611.0,2891.0,10866.0,42447.0,3049.0,9162.0,1383.0,12400.0,41015.0,5082.0,12785.0,928.0,19243.0,9800.0,4987.0,927.0
2021-05-08,1693.0,4905.0,2773.0,10306.0,24807.0,21080.0,7505.0,945.0,2892.0,62038.0,16478.0,4829.0,2627.0,34228.0,14852.0,3160.0,7316.0,6299.0,14970.0,10340.0,4398.0,38739.0,20272.0,8610.0,2877.0,1841.0,21627.0,1794.0,2743.0,2959.0,11358.0,3093.0,5126.0,24579.0,19382.0,2811.0,10874.0,41016.0,2934.0,8929.0,1272.0,12481.0,40756.0,4970.0,12440.0,925.0,18898.0,9781.0,4933.0,933.0
2021-05-09,1569.0,4771.0,2804.0,10093.0,24921.0,20456.0,7058.0,857.0,2747.0,60760.0,16190.0,4792.0,2649.0,33934.0,14930.0,3110.0,7202.0,6366.0,14614.0,9868.0,4172.0,37311.0,19519.0,8550.0,2878.0,1827.0,21301.0,1717.0,2713.0,2803.0,10003.0,3074.0,5112.0,23842.0,19303.0,2801.0,10705.0,39407.0,2849.0,8789.0,1250.0,12289.0,40765.0,4921.0,12057.0,854.0,18706.0,9654.0,5024.0,939.0
2021-05-10,1564.0,4786.0,2817.0,9985.0,24182.0,20312.0,6612.0,817.0,2697.0,58753.0,15838.0,4751.0,2403.0,33221.0,14838.0,3062.0,7175.0,6436.0,14207.0,9587.0,4169.0,34672.0,19512.0,8425.0,2845.0,1824.0,20932.0,1654.0,2695.0,2866.0,19160.0,3057.0,5100.0,23058.0,18620.0,2708.0,10453.0,38538.0,2773.0,8670.0,1230.0,12111.0,39600.0,4882.0,11552.0,860.0,18213.0,9469.0,4946.0,946.0
2021-05-11,1491.0,4732.0,2821.0,9986.0,23782.0,19722.0,6614.0,811.0,2576.0,56797.0,15497.0,4660.0,2347.0,32227.0,14663.0,2945.0,6964.0,6633.0,13797.0,9309.0,4058.0,32374.0,19009.0,8156.0,2796.0,1820.0,20507.0,1609.0,2605.0,2730.0,17597.0,3040.0,5165.0,22504.0,18471.0,2589.0,10376.0,37320.0,2705.0,8518.0,1207.0,11647.0,37958.0,4779.0,10993.0,867.0,18050.0,9102.0,5027.0,952.0
2021-05-12,1391.0,5434.0,2754.0,9852.0,23420.0,19142.0,6180.0,803.0,2518.0,55102.0,15018.0,4533.0,2317.0,31294.0,14246.0,2828.0,6845.0,6671.0,12944.0,8778.0,4175.0,30338.0,18411.0,7980.0,2758.0,1828.0,20045.0,1579.0,2517.0,2688.0,15970.0,3014.0,5239.0,21798.0,18197.0,2467.0,10098.0,36078.0,2520.0,8187.0,1120.0,11332.0,36055.0,4729.0,10385.0,848.0,17967.0,8941.0,4914.0,894.0
2021-05-13,1308.0,10361.0,2706.0,9515.0,23406.0,19024.0,6165.0,790.0,2307.0,53321.0,14688.0,4347.0,2256.0,29818.0,13744.0,2701.0,6766.0,6516.0,12270.0,8286.0,3831.0,28671.0,17507.0,7687.0,2706.0,1766.0,19086.0,1500.0,2353.0,2628.0,14039.0,2985.0,5222.0,20691.0,17572.0,2364.0,9902.0,34431.0,2411.0,7971.0,1067.0,11036.0,34931.0,4684.0,9629.0,840.0,18122.0,8608.0,4893.0,927.0
2021-05-14,1274.0,11446.0,2760.0,9525.0,23543.0,18375.0,5744.0,727.0,2250.0,51218.0,14142.0,4218.0,2252.0,28452.0,13166.0,2575.0,6578.0,6252.0,11364.0,7856.0,3653.0,27230.0,16938.0,7271.0,2703.0,1743.0,18237.0,1418.0,2258.0,2544.0,12621.0,2917.0,5101.0,19725.0,17045.0,2278.0,9730.0,31831.0,2262.0,7718.0,984.0,10718.0,34029.0,4682.0,9351.0,779.0,18033.0,8355.0,4795.0,937.0
2021-05-15,1228.0,11461.0,2719.0,8925.0,23313.0,17407.0,5528.0,782.0,2091.0,49759.0,13585.0,4002.0,2228.0,27152.0,13159.0,2526.0,6411.0,6369.0,11211.0,7295.0,3551.0,26080.0,16098.0,6587.0,2649.0,1659.0,17606.0,1396.0,2217.0,2400.0,11678.0,2882.0,5014.0,19238.0,16257.0,2189.0,9582.0,30724.0,2146.0,7528.0,969.0,10450.0,32526.0,4592.0,8870.0,753.0,16881.0,8218.0,4732.0,935.0
2021-05-16,1182.0,11471.0,2677.0,9051.0,22429.0,16845.0,5312.0,745.0,2016.0,48579.0,12812.0,3849.0,2242.0,26540.0,12816.0,2477.0,6272.0,6486.0,10867.0,7015.0,3525.0,25088.0,15192.0,6470.0,2633.0,1655.0,17079.0,1372.0,2144.0,2299.0,10749.0,2847.0,4927.0,18314.0,15890.0,2135.0,9340.0,29325.0,2051.0,7291.0,954.0,10243.0,31869.0,4555.0,8531.0,697.0,16831.0,7983.0,4550.0,933.0
2021-05-17,1136.0,11489.0,2683.0,8867.0,21912.0,16678.0,5094.0,687.0,1963.0,47650.0,12349.0,3869.0,2255.0,25437.0,12556.0,2428.0,6237.0,6606.0,10603.0,6707.0,3437.0,23504.0,14676.0,6358.0,2586.0,1631.0,16663.0,1323.0,1987.0,2268.0,10113.0,2814.0,4842.0,17828.0,15624.0,2071.0,9005.0,28472.0,2004.0,7138.0,941.0,10018.0,30828.0,4491.0,8138.0,698.0,16293.0,7735.0,4436.0,932.0
2021-05-18,1105.0,11447.0,2700.0,8785.0,21250.0,15882.0,4758.0,630.0,1869.0,46075.0,11938.0,3564.0,2239.0,24721.0,12266.0,2452.0,6074.0,6103.0,10187.0,6418.0,3328.0,22196.0,14197.0,6183.0,2506.0,1546.0,16189.0,1281.0,1809.0,2190.0,9755.0,2760.0,4653.0,17115.0,15332.0,1998.0,8779.0,27162.0,1929.0,6931.0,810.0,10015.0,30752.0,4489.0,7787.0,696.0,15956.0,7469.0,4337.0,954.0
2021-05-19,1055.0,11192.0,2646.0,8583.0,20821.0,15412.0,4377.0,593.0,1802.0,44315.0,11620.0,3421.0,2277.0,23944.0,11929.0,2476.0,5893.0,6252.0,9684.0,6076.0,3159.0,20905.0,13610.0,6078.0,2523.0,1537.0,15634.0,1222.0,1711.0,2097.0,7671.0,2708.0,4628.0,16716.0,14800.0,1922.0,8370.0,25631.0,1806.0,6644.0,749.0,9733.0,30263.0,4439.0,7527.0,690.0,15661.0,7208.0,4193.0,938.0
2021-05-20,1039.0,11315.0,2714.0,8572.0,20566.0,14848.0,3872.0,582.0,1738.0,42363.0,11240.0,3249.0,2299.0,23708.0,11573.0,2445.0,5726.0,6265.0,9128.0,5817.0,3120.0,19688.0,12825.0,6092.0,2493.0,1437.0,14967.0,1168.0,1591.0,1957.0,6819.0,2641.0,4536.0,16186.0,14621.0,1821.0,8194.0,24620.0,1704.0,6382.0,720.0,9158.0,29806.0,4310.0,6980.0,667.0,15094.0,6984.0,4109.0,1063.0
2021-05-21,987.0,11141.0,2693.0,8323.0,19722.0,14213.0,3607.0,553.0,1681.0,41724.0,10695.0,3066.0,2280.0,21960.0,11197.0,2415.0,5534.0,6042.0,8600.0,5492.0,2943.0,18638.0,12054.0,6071.0,2417.0,1424.0,14416.0,1138.0,1497.0,1831.0,6504.0,2535.0,4372.0,15673.0,14228.0,1773.0,7865.0,23580.0,1597.0,6132.0,678.0,8916.0,28457.0,4224.0,6682.0,607.0,14809.0,6699.0,4055.0,1037.0
2021-05-22,941.0,11088.0,2625.0,8029.0,18963.0,13601.0,3460.0,554.0,1558.0,40568.0,10284.0,2956.0,2246.0,21339.0,10815.0,2393.0,5373.0,5873.0,8256.0,5357.0,2802.0,17854.0,11368.0,6009.0,2389.0,1279.0,14083.0,1121.0,1455.0,1743.0,6232.0,2463.0,4241.0,14586.0,13802.0,1731.0,7552.0,22346.0,1509.0,5835.0,663.0,8403.0,27620.0,4126.0,6379.0,565.0,14636.0,6424.0,3939.0,1035.0
